PROJECT_ID,timestamp,house_no,RAW_P_H,RAW_P_H_PV,RAW_E_H_IM,RAW_E_H_EX,FLAG,date_only
SGtechMicrogrid,2025-04-03 03:53:00.980,h2,0.65,0.0,147982.05,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:54:00.993,h2,0.65,0.0,147982.06,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:55:01.067,h2,0.65,0.0,147982.08,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:56:00.080,h2,0.65,0.0,147982.08,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:57:00.110,h2,0.65,0.0,147982.09,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:58:00.160,h2,0.65,0.0,147982.11,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 03:59:00.190,h2,0.65,0.0,147982.11,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 04:00:00.217,h2,0.65,0.0,147982.13,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 04:01:00.247,h2,0.65,0.0,147982.14,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 04:02:00.287,h2,0.65,0.0,147982.16,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 04:03:00.330,h2,0.65,0.0,147982.16,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 04:04:00.357,h2,0.65,0.0,147982.17,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 04:05:00.373,h2,0.65,0.0,147982.19,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 04:06:00.410,h2,0.65,0.0,147982.19,0.0,0,2025-04-03
